scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T08_south_lateral,4108,77,7.6,"[-16, 3.1111111111111107, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0077.txt,4AB19C5080F5B5784962020FAB746270B2C93D10F3F08E14FC11AFBA81D6449E,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D825F80D64809ED692FB7DBA788497F1327D70844A7FD4CF9D1E177E64A9C26E,8DB4D4D3593D3436,0,0,True,train
T08_south_lateral,4108,86,8.5,"[-16, 1.1111111111111107, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0086.txt,7BDD46A352A5D9D0B229D30E2BA6B66540EE2E648BECA743411C083EB61C890A,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,71F86369701D85C244E7DB1F00C608F010A55586460C87C48E2CAF54C3E89763,D4965A492C9C9ABA,0,0,True,train
T08_south_lateral,4108,96,9.5,"[-16, -1.1111111111111107, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0096.txt,E98D6AB83D6D08F6C0DDBD9DEF7CAA83C902B65C3F4D6A5A5375687C22556E2A,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,14EAA4E7BD9BBE3AD53DF74E7668777BBCDC8164975B6DF1CE851C9626D5BCF8,C6CA29A8AE9A99DD,0,0,True,train
T08_south_lateral,4108,105,10.4,"[-16, -3.111111111111107, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0105.txt,32A011E4E3705F889EB261ED92968295AD1AD932B4464045D034748A0261DD19,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3FBBF406B2A459322F8A5975E8BF39FCFBCAD00987E1C0EDEC571EDE661F5FD2,624FBDB4D7CDCC4D,0,0,True,train
T08_south_lateral,4108,115,11.4,"[-16, -5.333333333333332, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0115.txt,481BB8973795A53492AF274D41D9265246AAE928B3EA0CC27DBA3DEB5D5B4509,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,296B88677EA082EA3F7F1C700BF1C15DEDAFF3B5070992E8C61E4EC7F80D631C,6125D4D24F666626,0,0,True,train
T08_south_lateral,4108,124,12.3,"[-16, -7.333333333333336, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0124.txt,5344C5A1587571A10902D4505DB440281714E2EFE0690E8E0DA9BF5D7E13C350,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,EB7E835224EF2FFB58822C4B174D1697EABF46C5629946E55CD512FE20E61B68,B1B64A6A6AA6A7B7,0,0,True,train
T08_south_lateral,4108,134,13.3,"[-16, -9.555555555555557, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0134.txt,E0E1CF0E2DA6E771E9C4C2B81E9265DD5A4995370CA4C697DF48367CBFF1E99D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,6A5B03BFE227C384C8FCAE5776B532CA4D20651DC3CFC43E8528B35F829344E1,90932BAD35B35353,0,0,True,train
T08_south_lateral,4108,143,14.2,"[-16, -11.555555555555554, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0143.txt,F3590EA331CF5222656C660B247D49A497242103E86340757A7720593AF6F006,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,7FDA105C7EACE4FA4DBC6966F6BA33C09EE6BC84559E12520D681287B323DFDC,585B35B5155B5929,0,0,True,train
T08_south_lateral,4108,153,15.2,"[-16, -13.777777777777779, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0153.txt,3287ED59F397F86750D5A2490956D48D5EF7436F422A0B4BF28808E151E35EC6,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2B580A0D54D2B934E48079C07B00B2252828FBF24D17BA92A7D16593A87ED67A,4849165A1A292D2C,0,0,True,train
T08_south_lateral,4108,162,16.1,"[-16, -15.777777777777779, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0162.txt,D86AC9EAB85663DAA486394CC1B230D74BE51030A2F1EDDEAAC1F081513676CD,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,08AF7C599A5D12A8E404D9D49DC4BDB0E6AF00D097E68C93A6747ECD00D1EDA0,ACAD0A2A2D2C1416,0,0,True,train
T08_south_lateral,4108,172,17.1,"[-16, -18, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0172.txt,6564FA7A0F4430EA709276ED0608326C63F7416C326ED69092AC5ACA59B34B42,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,FF3B9E9D0334E436207B8481DDA2673B1C22120B8A3CEBC98DC796510F2D22DE,A4A48DAD8496928A,0,0,True,train
T08_south_lateral,4108,181,18.0,"[-16, -20, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T08_south_lateral__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T08_south_lateral__frame_0181.txt,06B37CDA636CA7182263628D74FDFB257F514F2870CE296EDCFA4C58B3330460,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,A786D774DB6C4576668194F050BFD1F3534F87504CE6D8B80C4D5ACAD00FEA5F,D6C6C5D4C6CBCBCB,0,0,True,train
T09_diagonal_swnE,4109,1,0.0,"[-32, -16, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0001.txt,1DC93D89DB5FDB89AC71EA030D427E2EA55733A94796B6EEA21E18980F7A584B,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,12FDD17869378DABCA4CACBE65FF29362F7480456DE67A589AD83FD7C3EBCCF3,0B0D0D0204C0C0C0,0,0,True,train
T09_diagonal_swnE,4109,10,0.9,"[-29.8, -14.5, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0010.txt,A9134735A60CB4B0CB1DA5796F02B876B0B3A989D0E22A162FF52907CA0978C3,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,1E8666204809F0A44244FB8DB0F7433C5EA3DBC571B099897430797A4A3C7550,061A092915088080,0,0,True,train
T09_diagonal_swnE,4109,20,1.9,"[-27.355555555555554, -12.833333333333334, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0020.txt,FA5481577A2C7E1F073E6ABF83A71A7E0DBFE9644AFD2C06CC80A7CFF3E68B7B,F644E710C6E6B3415A444301B694404666E78F5D5F2D8B1EB5D3441719ADD46D,DF90F1D3E83AFE3BDE55EBD845984CD54AA760C712A763F7FB04AA349905ABC0,0D0C161A1B050800,1,0,False,train
T09_diagonal_swnE,4109,29,2.8,"[-25.155555555555555, -11.333333333333332, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0029.txt,333BF6A3D82D4A70A6758BCE88407C4A1E935ABC45F018D7020C2AAE268742FA,7333C9217E97C4AC13999E547018E61AB2678EFD21D6A24421460AD1B5585243,35108503B173961E1ACE8A2A928CBCDDCDB7D66D285F9A8FB90334EB3DFD70B4,19190D3432521305,1,1,False,train
T09_diagonal_swnE,4109,39,3.8,"[-22.71111111111111, -9.666666666666668, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0039.txt,B71012A01C47FE1EA4D72BCE017978BD94D795266B9B42D55732F406BDBF300F,8E4BD6E53F5374FDF2CA8302EED3D2D28BDE2CA55FCC6EC5A8F2BB283476F157,D0F705B1B579BFFE80BE5270C9406EFE627F115780DD4778E4D7B8FCBB835262,31131B196D653436,1,0,False,train
T09_diagonal_swnE,4109,48,4.7,"[-20.511111111111113, -8.166666666666666, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0048.txt,1087A1E3F81EA6615CC52D8E02E8E9C8B8693FC03434E2A044BB069335E1B0BB,99D7E8C83ADF2DA7F79C2C954B0F85CFBFCCF4BF4F53E2AB0E5C2132F64DA128,726452F297B2140066CCB742054A0220EDE41D7599DB5FEE319C66CCDA957DDF,69B5B33353194D6D,1,0,False,train
T09_diagonal_swnE,4109,58,5.7,"[-18.066666666666666, -6.5, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0058.txt,2E3F65B8EC1D4806CC390B6A4EE585F0C95D16CA51FE9349D9DE184BA444B05C,3D9BED1E6747C799D57F32E1FCBEFA0B71743DC7EC8B5A2FFB041A307E9F3A1F,682BCD8D3C325073F6F1EAD455C07E82BE6130AD642AB81CA3DF2610091C60C7,DA4A636767A7B31B,1,1,False,train
T09_diagonal_swnE,4109,67,6.6,"[-15.866666666666667, -5, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0067.txt,41605B608C1CF3DA11F8E7C1BF8A55CED4F6B755CB2FF6DA5D79B792F936F323,81D906D301A338879BB46364E5F4F7C2D42C1C4D281D9836F908DC96BE77B808,BFBAE511A3387CE44DB57560A15B04D4F57020A2767E931C4404347FEF009F42,9692D2C2CEC76E63,0,1,False,train
T09_diagonal_swnE,4109,77,7.6,"[-13.42222222222222, -3.333333333333334, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0077.txt,F33A8018A7DC00151F45ECB83AA337067FE7ADDF70A1A2C7DB94F2C375713A8E,28332838CE3C9AEEF94C5185EA64EB139A8EBAD7BA3325559560859686636A7F,1CB3BBBBEF7A590CAA7F361EFBBBE6CBB51A5490DC9773A0CE7EF647AF422CBF,8434343696CE8E8F,0,1,False,train
T09_diagonal_swnE,4109,86,8.5,"[-11.222222222222221, -1.833333333333334, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0086.txt,EB7E01B9550787C431B2CF0C601961EDD0E7C5BB950B6414B31ECA993EF466CD,FB45DAC33C4619BC68D8DB95DEDCA9904C38ED872C3533F957838A93CC2EB69A,DAFB9D5B7716C21C982420AA8B48098EC1A2F8E8D42BBC3EB1EBDFB457DDC2BB,C91DEC6C6C251D9E,0,1,False,train
T09_diagonal_swnE,4109,96,9.5,"[-8.777777777777779, -0.16666666666666607, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0096.txt,FAA1F05100D8069F4D107B6315A8EE5F79692F065087914169FE62DC73A86512,05778466A9E851A4F38265FCFA93EF03B9D5B2DD98A6C62B720ECBF267A10194,73455480FFE15ABC3661E6DCCF3A20B7A3D2176F05EBAE8F6F97BD66294C4F9E,939B2B29C84C6C4D,1,1,False,train
T09_diagonal_swnE,4109,105,10.4,"[-6.577777777777779, 1.3333333333333321, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0105.txt,D75B736D2DA3E62D8797DE11737FAC88431A66CEE01436AFD854677682FF15FC,E72012A4E389F3DF77C0A40D4DE5C054C34DFA51F6556003C685F45B975F051E,1E6D9483DA6F8D986AE96A76C68E70B689BE711D20098E7CBE78C6AC05345748,66A61B7B1B999898,1,1,False,train
T09_diagonal_swnE,4109,115,11.4,"[-4.133333333333333, 3, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0115.txt,9CEF6EB6979A7A162D2AA8EDE70A824CA24FAA3804C91D2FC922716B0F3F78E6,67B2A669E7817383C760D2CF054069B3868EA196EC1F036BEB55DF1FAAD47863,23A462DC4A5A75530BAE0A2A73838A6CFAF15C66AE1738E0112F2ADFDB97CCF5,D14C443672363331,1,1,False,train
T09_diagonal_swnE,4109,124,12.3,"[-1.9333333333333336, 4.5, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0124.txt,0E9ED16C0EA121E2441D9849A61719F8AD197F52348E0D0AEE2A3EF909DF7495,AE14F7404B3B3D9D9440717DC2FE95CD11F34E8C98E551D5B946C01883543D40,A99B7A6A708936EB6AB3175BCF9527D2941133EED3E0FDE8D773AA5004CE66A6,B0A2D9CC6C246466,1,1,False,train
T09_diagonal_swnE,4109,134,13.3,"[0.5111111111111128, 6.166666666666668, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0134.txt,234F6E06FDC1BDBE4AAFA3F9A4765F6960C2A0B4410B31E82F03AC81F4423964,0FD884AEA20E57EDF2F9BCF071F6A62629576EE89AB278DCC84FB85AD59EE4CC,D9F6881CB5E3A74EAAFB82732314F87D32A963EAEF69357BC9D4F058B0237CED,253422929AB9696D,1,1,False,train
T09_diagonal_swnE,4109,143,14.2,"[2.7111111111111086, 7.666666666666664, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0143.txt,59056E7867912A12167C21CF934B1782C0690249662F382AE04EB6AD86A2BA2E,31CDB008AEB6DAE808B74C33EA645D3284D2E836A367530876A4C70FA6131226,8669FE7F2FBC6BE56723BED1F10AAFFB1A5326D6BC8216F37C825B1F4E71C9A8,5A296146243432D2,1,1,False,train
T09_diagonal_swnE,4109,153,15.2,"[5.1555555555555586, 9.333333333333332, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T09_diagonal_swnE__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T09_diagonal_swnE__frame_0153.txt,D2A62351606230DDC378E9A78AB317271DB1F3C41BCD1F9669BBAF3BF0B75513,6DF383F09981F3BD90F3551D486F134218C35E8BE69ACEA50E1524A59F0AE273,F43807282BEAA6D61097F9F10913178BE68AF68D23656ABD1CD492DE4E70B9C4,72524D4A84884868,1,1,False,train
